station,valid,drct,sknt,alti
JRB,2025-07-20 07:56,90.00,4.00,29.90
JRB,2025-07-20 08:56,130.00,4.00,29.90
JRB,2025-07-20 09:56,40.00,6.00,29.88
JRB,2025-07-20 10:38,40.00,4.00,29.88
JRB,2025-07-20 10:53,30.00,5.00,29.88
JRB,2025-07-20 10:56,20.00,4.00,29.88
JRB,2025-07-20 11:05,50.00,5.00,29.88
JRB,2025-07-20 11:19,50.00,6.00,29.87
JRB,2025-07-20 11:56,50.00,5.00,29.86
JRB,2025-07-20 12:13,50.00,5.00,29.86
JRB,2025-07-20 12:42,60.00,5.00,29.86
JRB,2025-07-20 12:56,70.00,5.00,29.86
JRB,2025-07-20 13:33,50.00,7.00,29.85
JRB,2025-07-20 13:56,40.00,6.00,29.85
JRB,2025-07-20 14:56,0.00,0.00,29.85
JRB,2025-07-20 15:56,240.00,4.00,29.82
JRB,2025-07-20 16:56,0.00,0.00,29.81
JRB,2025-07-20 17:56,250.00,3.00,29.78
JRB,2025-07-20 18:56,260.00,4.00,29.77
JRB,2025-07-20 19:56,230.00,8.00,29.75
JRB,2025-07-20 20:56,260.00,5.00,29.74
JRB,2025-07-20 21:56,230.00,9.00,29.73
JRB,2025-07-20 22:56,260.00,10.00,29.73
JRB,2025-07-20 23:56,M,5.00,29.74
JRB,2025-07-21 00:56,M,4.00,29.75
JRB,2025-07-21 01:56,M,4.00,29.78
JRB,2025-07-21 02:56,170.00,4.00,29.79
JRB,2025-07-21 03:56,250.00,3.00,29.80
JRB,2025-07-21 04:56,270.00,6.00,29.82
JRB,2025-07-21 05:56,120.00,3.00,29.82
JRB,2025-07-21 06:56,M,5.00,29.82
JRB,2025-07-21 07:56,M,3.00,29.82
JRB,2025-07-21 08:56,M,3.00,29.84
JRB,2025-07-21 09:56,M,4.00,29.85
JRB,2025-07-21 10:56,260.00,4.00,29.87
JRB,2025-07-21 11:56,260.00,5.00,29.89
JRB,2025-07-21 12:56,M,3.00,29.90
JRB,2025-07-21 13:56,0.00,0.00,29.90
JRB,2025-07-21 14:56,M,4.00,29.91
JRB,2025-07-21 15:56,90.00,4.00,29.92
JRB,2025-07-21 16:56,M,4.00,29.91
JRB,2025-07-21 17:56,220.00,7.00,29.91
JRB,2025-07-21 18:56,M,5.00,29.91
JRB,2025-07-21 19:56,260.00,6.00,29.90
JRB,2025-07-21 20:56,M,5.00,29.90
JRB,2025-07-21 21:56,M,5.00,29.91
JRB,2025-07-21 22:56,M,3.00,29.93
JRB,2025-07-21 23:56,0.00,0.00,29.94
JRB,2025-07-22 00:56,0.00,0.00,29.97
JRB,2025-07-22 01:56,30.00,7.00,30.00
JRB,2025-07-22 02:56,M,6.00,30.02
JRB,2025-07-22 03:56,50.00,13.00,30.03
JRB,2025-07-22 04:56,50.00,9.00,30.03
JRB,2025-07-22 05:56,30.00,8.00,30.05
JRB,2025-07-22 06:56,50.00,10.00,30.05
JRB,2025-07-22 07:56,50.00,9.00,30.05
JRB,2025-07-22 08:56,30.00,11.00,30.06
JRB,2025-07-22 09:56,40.00,10.00,30.08
JRB,2025-07-22 10:56,40.00,15.00,30.10
JRB,2025-07-22 11:10,40.00,13.00,30.11
JRB,2025-07-22 11:21,50.00,15.00,30.12
JRB,2025-07-22 11:56,40.00,14.00,30.13
JRB,2025-07-22 12:56,50.00,11.00,30.14
JRB,2025-07-22 13:56,60.00,10.00,30.15
JRB,2025-07-22 14:56,70.00,10.00,30.15
JRB,2025-07-22 15:56,70.00,7.00,30.15
JRB,2025-07-22 16:56,60.00,5.00,30.15
JRB,2025-07-22 17:56,170.00,7.00,30.15
JRB,2025-07-22 18:56,130.00,6.00,30.14
JRB,2025-07-22 19:56,180.00,9.00,30.14
JRB,2025-07-22 20:56,M,3.00,30.14
JRB,2025-07-22 21:56,M,3.00,30.15
JRB,2025-07-22 22:56,180.00,8.00,30.16
JRB,2025-07-22 23:56,130.00,6.00,30.17
JRB,2025-07-23 00:56,M,5.00,30.18
JRB,2025-07-23 01:56,170.00,7.00,30.20
JRB,2025-07-23 02:56,180.00,5.00,30.20
JRB,2025-07-23 03:56,180.00,5.00,30.20
JRB,2025-07-23 04:56,170.00,3.00,30.21
JRB,2025-07-23 05:56,0.00,0.00,30.20
JRB,2025-07-23 06:56,0.00,0.00,30.22
JRB,2025-07-23 07:56,260.00,3.00,30.23
JRB,2025-07-23 08:56,0.00,0.00,30.23
JRB,2025-07-23 09:56,0.00,0.00,30.24
JRB,2025-07-23 10:56,0.00,0.00,30.24
JRB,2025-07-23 11:56,0.00,0.00,30.26
JRB,2025-07-23 12:56,260.00,5.00,30.27
JRB,2025-07-23 13:56,240.00,6.00,30.27
JRB,2025-07-23 14:56,200.00,6.00,30.27
JRB,2025-07-23 15:56,220.00,8.00,30.28
JRB,2025-07-23 16:56,230.00,9.00,30.27
JRB,2025-07-23 17:56,210.00,8.00,30.26
JRB,2025-07-23 18:56,200.00,6.00,30.25
JRB,2025-07-23 19:56,190.00,7.00,30.25
JRB,2025-07-23 20:56,160.00,7.00,30.23
JRB,2025-07-23 21:56,170.00,9.00,30.22
JRB,2025-07-23 22:56,190.00,9.00,30.23
JRB,2025-07-23 23:56,200.00,9.00,30.23
JRB,2025-07-24 00:56,210.00,6.00,30.23
JRB,2025-07-24 01:56,200.00,9.00,30.25
JRB,2025-07-24 02:56,210.00,7.00,30.25
JRB,2025-07-24 03:56,240.00,6.00,30.25
JRB,2025-07-24 04:56,250.00,7.00,30.25
JRB,2025-07-24 05:56,230.00,6.00,30.24
JRB,2025-07-24 06:56,240.00,7.00,30.24
JRB,2025-07-24 07:56,230.00,5.00,30.23
JRB,2025-07-24 08:56,240.00,6.00,30.22
JRB,2025-07-24 09:56,250.00,8.00,30.24
JRB,2025-07-24 10:56,250.00,7.00,30.24
JRB,2025-07-24 11:56,220.00,6.00,30.24
JRB,2025-07-24 12:56,260.00,5.00,30.24
JRB,2025-07-24 13:14,240.00,9.00,30.24
JRB,2025-07-24 13:26,240.00,9.00,30.24
JRB,2025-07-24 13:56,M,5.00,30.23
JRB,2025-07-24 14:56,210.00,8.00,30.22
JRB,2025-07-24 15:56,210.00,6.00,30.20
JRB,2025-07-24 16:56,210.00,7.00,30.17
JRB,2025-07-24 17:56,210.00,9.00,30.15
JRB,2025-07-24 18:56,220.00,7.00,30.14
JRB,2025-07-24 19:56,160.00,11.00,30.11
JRB,2025-07-24 20:56,190.00,6.00,30.08
JRB,2025-07-24 21:56,180.00,6.00,30.06
JRB,2025-07-24 22:56,200.00,8.00,30.05
JRB,2025-07-24 23:56,250.00,4.00,30.05
JRB,2025-07-25 00:56,260.00,4.00,30.04
JRB,2025-07-25 01:56,230.00,5.00,30.06
JRB,2025-07-25 02:56,220.00,9.00,30.06
JRB,2025-07-25 03:56,230.00,6.00,30.06
JRB,2025-07-25 04:56,240.00,6.00,30.05
JRB,2025-07-25 05:56,240.00,6.00,30.03
JRB,2025-07-25 06:56,260.00,7.00,30.01
JRB,2025-07-25 07:56,240.00,6.00,30.00
JRB,2025-07-25 08:56,260.00,6.00,30.00
JRB,2025-07-25 09:56,260.00,6.00,30.00
JRB,2025-07-25 10:56,250.00,5.00,30.00
JRB,2025-07-25 11:56,260.00,7.00,30.00
JRB,2025-07-25 12:56,250.00,6.00,29.99
JRB,2025-07-25 13:56,220.00,5.00,29.99
JRB,2025-07-25 14:56,M,6.00,29.97
JRB,2025-07-25 15:56,250.00,6.00,29.96
JRB,2025-07-25 16:56,250.00,6.00,29.94
JRB,2025-07-25 17:56,230.00,6.00,29.92
JRB,2025-07-25 18:56,250.00,8.00,29.88
JRB,2025-07-25 19:31,270.00,10.00,29.87
JRB,2025-07-25 19:45,270.00,8.00,29.87
JRB,2025-07-25 19:56,M,4.00,29.89
JRB,2025-07-25 20:36,M,5.00,29.90
JRB,2025-07-25 20:56,290.00,4.00,29.89
JRB,2025-07-25 21:56,270.00,5.00,29.91
JRB,2025-07-25 22:56,250.00,7.00,29.94
JRB,2025-07-25 23:56,200.00,4.00,29.95
JRB,2025-07-26 00:56,190.00,4.00,29.94
JRB,2025-07-26 01:56,0.00,0.00,29.97
JRB,2025-07-26 02:56,0.00,0.00,29.97
JRB,2025-07-26 03:56,0.00,0.00,29.99
JRB,2025-07-26 04:56,190.00,3.00,30.00
JRB,2025-07-26 05:56,0.00,0.00,30.00
JRB,2025-07-26 06:56,20.00,4.00,30.01
JRB,2025-07-26 07:56,30.00,8.00,30.02
JRB,2025-07-26 08:56,40.00,10.00,30.04
JRB,2025-07-26 09:56,40.00,9.00,30.06
JRB,2025-07-26 10:56,40.00,10.00,30.09
JRB,2025-07-26 11:56,40.00,11.00,30.11
JRB,2025-07-26 12:56,40.00,11.00,30.12
JRB,2025-07-26 13:56,20.00,11.00,30.13
JRB,2025-07-26 14:56,40.00,7.00,30.13
JRB,2025-07-26 15:56,M,3.00,30.14
JRB,2025-07-26 16:56,M,5.00,30.13
JRB,2025-07-26 17:56,M,6.00,30.14
JRB,2025-07-26 18:56,140.00,7.00,30.13
JRB,2025-07-26 19:56,M,6.00,30.12
JRB,2025-07-26 20:56,170.00,7.00,30.11
JRB,2025-07-26 21:56,160.00,7.00,30.10
JRB,2025-07-26 22:56,110.00,6.00,30.11
JRB,2025-07-26 23:56,M,5.00,30.12
JRB,2025-07-27 00:56,160.00,7.00,30.12
JRB,2025-07-27 01:56,130.00,6.00,30.12
JRB,2025-07-27 02:56,150.00,6.00,30.12
JRB,2025-07-27 03:56,170.00,7.00,30.12
JRB,2025-07-27 04:56,200.00,6.00,30.11
JRB,2025-07-27 05:56,190.00,5.00,30.10
JRB,2025-07-27 06:56,200.00,5.00,30.09
JRB,2025-07-27 07:56,240.00,7.00,30.09
JRB,2025-07-27 08:56,210.00,6.00,30.08
JRB,2025-07-27 09:56,240.00,6.00,30.08
JRB,2025-07-27 10:56,220.00,4.00,30.07
JRB,2025-07-27 11:35,210.00,3.00,30.07
JRB,2025-07-27 11:56,220.00,3.00,30.07
JRB,2025-07-27 12:56,220.00,5.00,30.07
JRB,2025-07-27 13:56,230.00,7.00,30.05
JRB,2025-07-27 14:56,220.00,7.00,30.05
JRB,2025-07-27 15:56,220.00,6.00,30.03
JRB,2025-07-27 16:56,240.00,4.00,30.02
JRB,2025-07-27 17:56,260.00,4.00,29.99
JRB,2025-07-27 18:56,270.00,4.00,29.97
JRB,2025-07-27 19:42,240.00,3.00,29.96
JRB,2025-07-27 19:56,200.00,3.00,29.95
JRB,2025-07-27 20:56,0.00,0.00,29.93
JRB,2025-07-27 21:56,280.00,5.00,29.93
JRB,2025-07-27 22:56,0.00,0.00,29.93
JRB,2025-07-27 23:56,0.00,0.00,29.94
JRB,2025-07-28 00:56,0.00,0.00,29.95
JRB,2025-07-28 01:56,M,3.00,29.96
JRB,2025-07-28 02:56,190.00,6.00,29.95
JRB,2025-07-28 03:56,220.00,3.00,29.96
JRB,2025-07-28 04:56,0.00,0.00,29.96
JRB,2025-07-28 05:56,0.00,0.00,29.95
JRB,2025-07-28 06:56,0.00,0.00,29.95
JRB,2025-07-28 07:56,0.00,0.00,29.96
JRB,2025-07-28 08:56,270.00,3.00,29.97
JRB,2025-07-28 09:56,260.00,3.00,29.98
JRB,2025-07-28 10:56,0.00,0.00,29.99
JRB,2025-07-28 11:56,170.00,4.00,30.01
JRB,2025-07-28 12:56,250.00,8.00,30.01
JRB,2025-07-28 13:56,M,3.00,30.02
JRB,2025-07-28 14:56,250.00,6.00,30.01
JRB,2025-07-28 16:56,M,5.00,30.00
JRB,2025-07-28 17:56,M,M,M
JRB,2025-07-28 18:56,M,M,29.99
JRB,2025-07-28 19:56,M,M,29.97
JRB,2025-07-28 20:56,0.00,0.00,29.96
JRB,2025-07-28 21:56,200.00,3.00,29.96
JRB,2025-07-28 22:56,50.00,6.00,29.96
JRB,2025-07-28 23:56,270.00,4.00,29.97
JRB,2025-07-29 00:56,0.00,0.00,29.99
JRB,2025-07-29 01:56,0.00,0.00,30.00
JRB,2025-07-29 02:56,280.00,3.00,30.00
JRB,2025-07-29 03:56,270.00,3.00,30.00
JRB,2025-07-29 04:56,0.00,0.00,30.00
JRB,2025-07-29 05:56,0.00,0.00,29.99
JRB,2025-07-29 06:56,280.00,3.00,30.00
JRB,2025-07-29 07:56,270.00,3.00,30.00
JRB,2025-07-29 08:56,250.00,3.00,30.00
JRB,2025-07-29 09:56,0.00,0.00,30.01
JRB,2025-07-29 10:56,260.00,3.00,30.02
JRB,2025-07-29 11:56,240.00,4.00,30.02
JRB,2025-07-29 12:56,220.00,4.00,30.03
JRB,2025-07-29 13:56,230.00,4.00,30.02
JRB,2025-07-29 14:56,M,3.00,30.02
JRB,2025-07-29 15:56,M,M,M
JRB,2025-07-29 16:56,M,M,M
JRB,2025-07-29 17:56,M,M,M
JRB,2025-07-29 18:56,M,M,M
JRB,2025-07-29 19:56,M,M,M
JRB,2025-07-29 20:56,M,M,M
JRB,2025-07-29 21:56,M,M,M
JRB,2025-07-29 22:56,M,M,M
JRB,2025-07-29 23:56,M,M,M
JRB,2025-07-30 00:56,M,M,M
JRB,2025-07-30 01:56,M,M,M
JRB,2025-07-30 02:56,M,M,M
JRB,2025-07-30 03:56,280.00,4.00,29.99
JRB,2025-07-30 04:56,250.00,3.00,29.98
JRB,2025-07-30 05:56,230.00,3.00,29.99
JRB,2025-07-30 06:56,260.00,4.00,29.97
JRB,2025-07-30 07:56,0.00,0.00,29.97
JRB,2025-07-30 08:56,0.00,0.00,29.98
JRB,2025-07-30 09:56,40.00,6.00,29.99
JRB,2025-07-30 10:56,240.00,4.00,30.01
JRB,2025-07-30 11:56,50.00,5.00,30.01
JRB,2025-07-30 12:56,40.00,7.00,30.03
JRB,2025-07-30 13:56,M,M,M
JRB,2025-07-30 14:56,M,M,M
JRB,2025-07-30 15:56,270.00,8.00,30.00
JRB,2025-07-30 16:56,M,M,M
JRB,2025-07-30 17:56,230.00,6.00,29.98
JRB,2025-07-30 18:26,M,4.00,29.98
JRB,2025-07-30 18:34,0.00,0.00,29.97
JRB,2025-07-30 18:56,M,3.00,29.97
JRB,2025-07-30 19:56,220.00,4.00,29.95
JRB,2025-07-30 20:56,150.00,7.00,29.94
JRB,2025-07-30 21:56,M,3.00,29.93
JRB,2025-07-30 22:30,M,4.00,29.93
JRB,2025-07-30 22:56,M,3.00,29.94
JRB,2025-07-30 23:20,60.00,12.00,29.95
JRB,2025-07-30 23:35,40.00,11.00,29.96
JRB,2025-07-30 23:56,50.00,11.00,29.96
JRB,2025-07-31 00:56,20.00,7.00,29.97
JRB,2025-07-31 01:56,30.00,4.00,29.97
JRB,2025-07-31 02:56,0.00,0.00,29.97
JRB,2025-07-31 03:56,260.00,3.00,29.98
JRB,2025-07-31 04:56,240.00,3.00,29.97
JRB,2025-07-31 05:56,220.00,3.00,29.97
JRB,2025-07-31 06:56,230.00,3.00,29.97
JRB,2025-07-31 07:56,0.00,0.00,29.96
JRB,2025-07-31 08:56,40.00,5.00,29.97
JRB,2025-07-31 09:56,30.00,4.00,29.97
JRB,2025-07-31 10:56,40.00,4.00,29.97
JRB,2025-07-31 11:56,260.00,4.00,29.98
JRB,2025-07-31 12:56,50.00,5.00,29.98
JRB,2025-07-31 13:37,60.00,8.00,29.99
JRB,2025-07-31 13:56,70.00,8.00,29.99
JRB,2025-07-31 14:56,60.00,11.00,29.98
JRB,2025-07-31 15:56,40.00,9.00,29.96
JRB,2025-07-31 16:56,50.00,7.00,29.95
JRB,2025-07-31 17:56,60.00,11.00,29.94
JRB,2025-07-31 18:12,60.00,11.00,29.94
JRB,2025-07-31 18:34,50.00,13.00,29.96
JRB,2025-07-31 18:48,40.00,10.00,29.95
JRB,2025-07-31 18:56,40.00,9.00,29.95
JRB,2025-07-31 19:30,M,3.00,29.98
JRB,2025-07-31 19:34,40.00,9.00,29.98
JRB,2025-07-31 19:38,350.00,8.00,29.98
JRB,2025-07-31 19:47,350.00,8.00,29.97
JRB,2025-07-31 19:51,M,5.00,29.97
JRB,2025-07-31 19:54,10.00,8.00,29.98
JRB,2025-07-31 19:56,M,5.00,29.98
JRB,2025-07-31 20:03,M,4.00,29.99
JRB,2025-07-31 20:14,M,4.00,29.98
JRB,2025-07-31 20:22,40.00,5.00,29.99
JRB,2025-07-31 20:47,40.00,8.00,29.98
JRB,2025-07-31 20:53,30.00,10.00,29.98
JRB,2025-07-31 20:56,40.00,9.00,29.99
JRB,2025-07-31 21:07,M,6.00,30.00
JRB,2025-07-31 21:31,40.00,12.00,30.00
JRB,2025-07-31 21:43,30.00,11.00,29.98
JRB,2025-07-31 21:51,40.00,12.00,29.98
JRB,2025-07-31 21:56,10.00,8.00,29.99
JRB,2025-07-31 22:17,30.00,12.00,29.98
JRB,2025-07-31 22:56,30.00,12.00,29.99
JRB,2025-07-31 23:56,40.00,13.00,30.00
JRB,2025-08-01 00:56,30.00,13.00,30.01
JRB,2025-08-01 01:56,40.00,14.00,30.04
JRB,2025-08-01 02:13,40.00,12.00,30.04
JRB,2025-08-01 02:56,30.00,10.00,30.05
JRB,2025-08-01 03:23,40.00,11.00,30.05
JRB,2025-08-01 03:42,30.00,10.00,30.05
JRB,2025-08-01 03:56,30.00,9.00,30.05
JRB,2025-08-01 04:56,40.00,15.00,30.06
JRB,2025-08-01 05:56,30.00,14.00,30.06
JRB,2025-08-01 06:56,30.00,9.00,30.08
JRB,2025-08-01 07:56,30.00,11.00,30.08
JRB,2025-08-01 08:14,40.00,13.00,30.08
JRB,2025-08-01 08:56,30.00,9.00,30.09
JRB,2025-08-01 09:56,40.00,14.00,30.11
JRB,2025-08-01 10:56,40.00,8.00,30.14
JRB,2025-08-01 11:56,30.00,9.00,30.15
JRB,2025-08-01 12:56,30.00,12.00,30.16
JRB,2025-08-01 13:56,20.00,9.00,30.17
JRB,2025-08-01 14:56,30.00,13.00,30.18
JRB,2025-08-01 15:56,40.00,11.00,30.18
JRB,2025-08-01 16:56,60.00,11.00,30.19
JRB,2025-08-01 17:11,70.00,10.00,30.19
JRB,2025-08-01 17:33,40.00,9.00,30.18
JRB,2025-08-01 17:47,60.00,7.00,30.19
JRB,2025-08-01 17:56,60.00,8.00,30.19
JRB,2025-08-01 18:08,40.00,8.00,30.19
JRB,2025-08-01 18:31,M,4.00,30.19
JRB,2025-08-01 18:56,70.00,8.00,30.19
JRB,2025-08-01 19:56,30.00,8.00,30.20
JRB,2025-08-01 20:36,70.00,7.00,30.20
JRB,2025-08-01 20:56,50.00,5.00,30.20
JRB,2025-08-01 21:56,70.00,7.00,30.20
JRB,2025-08-01 22:56,M,4.00,30.20
JRB,2025-08-01 23:56,60.00,4.00,30.20
JRB,2025-08-02 00:56,80.00,3.00,30.22
JRB,2025-08-02 01:56,130.00,4.00,30.24
JRB,2025-08-02 02:56,0.00,0.00,30.24
JRB,2025-08-02 03:56,0.00,0.00,30.23
JRB,2025-08-02 04:56,0.00,0.00,30.23
JRB,2025-08-02 05:56,0.00,0.00,30.22
JRB,2025-08-02 06:56,260.00,4.00,30.22
JRB,2025-08-02 07:56,M,3.00,30.22
JRB,2025-08-02 08:56,50.00,4.00,30.23
JRB,2025-08-02 09:56,320.00,3.00,30.24
JRB,2025-08-02 10:56,M,3.00,30.26
JRB,2025-08-02 11:56,10.00,3.00,30.26
JRB,2025-08-02 12:56,70.00,7.00,30.27
JRB,2025-08-02 13:56,60.00,8.00,30.27
JRB,2025-08-02 14:56,M,6.00,30.26
JRB,2025-08-02 15:56,70.00,8.00,30.25
JRB,2025-08-02 16:56,80.00,7.00,30.23
JRB,2025-08-02 17:56,0.00,0.00,30.23
JRB,2025-08-02 18:56,M,6.00,30.22
JRB,2025-08-02 19:56,M,4.00,30.20
JRB,2025-08-02 20:56,210.00,9.00,30.20
JRB,2025-08-02 21:56,160.00,7.00,30.21
JRB,2025-08-02 22:56,190.00,4.00,30.20
JRB,2025-08-02 23:56,240.00,5.00,30.20
JRB,2025-08-03 00:56,160.00,4.00,30.20
JRB,2025-08-03 01:56,220.00,3.00,30.21
JRB,2025-08-03 02:56,220.00,3.00,30.21
JRB,2025-08-03 03:56,240.00,4.00,30.20
JRB,2025-08-03 04:56,270.00,5.00,30.20
JRB,2025-08-03 05:56,240.00,3.00,30.19
JRB,2025-08-03 06:56,260.00,5.00,30.18
JRB,2025-08-03 07:56,260.00,4.00,30.17
JRB,2025-08-03 08:56,0.00,0.00,30.18
JRB,2025-08-03 09:56,0.00,0.00,30.19
JRB,2025-08-03 10:56,50.00,6.00,30.19
JRB,2025-08-03 11:56,50.00,4.00,30.19
JRB,2025-08-03 12:56,0.00,0.00,30.19
JRB,2025-08-03 13:56,M,6.00,30.20
JRB,2025-08-03 14:56,60.00,4.00,30.19
JRB,2025-08-03 15:56,60.00,8.00,30.19
JRB,2025-08-03 16:56,M,3.00,30.17
JRB,2025-08-03 17:56,0.00,0.00,30.15
JRB,2025-08-03 18:56,210.00,8.00,30.14
JRB,2025-08-03 19:56,230.00,9.00,30.13
JRB,2025-08-03 20:56,170.00,5.00,30.12
JRB,2025-08-03 21:56,190.00,9.00,30.12
JRB,2025-08-03 22:56,170.00,7.00,30.13
JRB,2025-08-03 23:56,150.00,5.00,30.13
JRB,2025-08-04 00:56,170.00,4.00,30.13
JRB,2025-08-04 01:56,210.00,5.00,30.15
JRB,2025-08-04 02:56,210.00,4.00,30.14
JRB,2025-08-04 03:56,270.00,3.00,30.13
JRB,2025-08-04 04:56,250.00,5.00,30.14
JRB,2025-08-04 05:56,270.00,5.00,30.13
JRB,2025-08-04 06:56,270.00,3.00,30.12
JRB,2025-08-04 07:56,250.00,3.00,30.12
JRB,2025-08-04 08:56,220.00,4.00,30.12
JRB,2025-08-04 09:56,280.00,5.00,30.14
JRB,2025-08-04 10:56,270.00,4.00,30.16
JRB,2025-08-04 11:56,260.00,5.00,30.17
JRB,2025-08-04 12:56,250.00,3.00,30.17
JRB,2025-08-04 13:56,0.00,0.00,30.17
JRB,2025-08-04 14:56,250.00,6.00,30.17
JRB,2025-08-04 15:56,250.00,6.00,30.15
JRB,2025-08-04 16:56,220.00,5.00,30.16
JRB,2025-08-04 17:56,250.00,5.00,30.14
JRB,2025-08-04 18:56,220.00,6.00,30.13
JRB,2025-08-04 19:56,210.00,7.00,30.12
JRB,2025-08-04 20:56,220.00,6.00,30.13
JRB,2025-08-04 21:56,220.00,4.00,30.12
JRB,2025-08-04 22:56,180.00,5.00,30.14
JRB,2025-08-04 23:56,160.00,3.00,30.16
JRB,2025-08-05 00:56,0.00,0.00,30.17
JRB,2025-08-05 01:56,0.00,0.00,30.18
JRB,2025-08-05 02:56,270.00,3.00,30.19
JRB,2025-08-05 03:56,270.00,5.00,30.21
JRB,2025-08-05 04:56,260.00,3.00,30.21
JRB,2025-08-05 05:56,240.00,3.00,30.21
JRB,2025-08-05 06:56,250.00,3.00,30.21
JRB,2025-08-05 07:56,210.00,3.00,30.21
JRB,2025-08-05 08:56,270.00,3.00,30.23
JRB,2025-08-05 09:56,240.00,3.00,30.24
JRB,2025-08-05 10:56,0.00,0.00,30.25
JRB,2025-08-05 11:56,60.00,7.00,30.26
JRB,2025-08-05 12:56,60.00,8.00,30.28
JRB,2025-08-05 13:56,60.00,9.00,30.29
JRB,2025-08-05 14:56,30.00,4.00,30.31
JRB,2025-08-05 15:56,20.00,3.00,30.31
JRB,2025-08-05 16:56,270.00,5.00,30.31
JRB,2025-08-05 17:56,190.00,4.00,30.31
JRB,2025-08-05 18:56,150.00,6.00,30.30
JRB,2025-08-05 19:56,150.00,6.00,30.31
JRB,2025-08-05 20:56,140.00,5.00,30.30
JRB,2025-08-05 21:56,160.00,5.00,30.30
JRB,2025-08-05 22:56,150.00,5.00,30.31
JRB,2025-08-05 23:56,170.00,6.00,30.32
JRB,2025-08-06 00:56,150.00,4.00,30.32
JRB,2025-08-06 01:56,60.00,5.00,30.33
JRB,2025-08-06 02:56,130.00,4.00,30.35
JRB,2025-08-06 03:56,100.00,5.00,30.35
JRB,2025-08-06 04:56,100.00,4.00,30.36
JRB,2025-08-06 05:56,50.00,7.00,30.36
JRB,2025-08-06 06:56,100.00,4.00,30.36
JRB,2025-08-06 07:41,60.00,6.00,30.37
JRB,2025-08-06 07:56,50.00,7.00,30.37
JRB,2025-08-06 08:31,40.00,7.00,30.36
JRB,2025-08-06 08:56,50.00,5.00,30.36
JRB,2025-08-06 09:07,50.00,7.00,30.37
JRB,2025-08-06 09:26,50.00,7.00,30.37
JRB,2025-08-06 09:56,30.00,8.00,30.37
JRB,2025-08-06 10:56,50.00,10.00,30.38
JRB,2025-08-06 11:56,40.00,9.00,30.40
JRB,2025-08-06 12:56,50.00,12.00,30.40
JRB,2025-08-06 13:56,70.00,7.00,30.42
JRB,2025-08-06 14:56,40.00,9.00,30.42
JRB,2025-08-06 15:56,100.00,5.00,30.43
JRB,2025-08-06 16:56,110.00,6.00,30.41
JRB,2025-08-06 17:56,50.00,8.00,30.41
JRB,2025-08-06 18:56,150.00,8.00,30.42
JRB,2025-08-06 19:56,130.00,9.00,30.41
JRB,2025-08-06 20:56,130.00,7.00,30.41
JRB,2025-08-06 21:56,150.00,7.00,30.40
JRB,2025-08-06 22:56,M,4.00,30.40
JRB,2025-08-06 23:56,80.00,4.00,30.40
JRB,2025-08-07 00:56,M,3.00,30.42
JRB,2025-08-07 01:56,90.00,3.00,30.43
JRB,2025-08-07 02:56,70.00,6.00,30.42
JRB,2025-08-07 03:56,40.00,8.00,30.41
JRB,2025-08-07 04:56,40.00,7.00,30.41
JRB,2025-08-07 05:56,40.00,9.00,30.39
JRB,2025-08-07 06:56,30.00,10.00,30.36
JRB,2025-08-07 07:56,40.00,8.00,30.35
JRB,2025-08-07 08:56,30.00,8.00,30.35
JRB,2025-08-07 09:56,50.00,7.00,30.35
JRB,2025-08-07 10:56,60.00,7.00,30.37
JRB,2025-08-07 11:56,60.00,9.00,30.38
JRB,2025-08-07 12:56,40.00,6.00,30.38
JRB,2025-08-07 13:56,40.00,7.00,30.38
JRB,2025-08-07 14:56,50.00,10.00,30.37
JRB,2025-08-07 15:56,M,5.00,30.37
JRB,2025-08-07 16:56,130.00,7.00,30.36
JRB,2025-08-07 17:56,150.00,8.00,30.34
JRB,2025-08-07 18:56,120.00,8.00,30.33
JRB,2025-08-07 19:56,160.00,9.00,30.32
JRB,2025-08-07 20:56,160.00,7.00,30.32
JRB,2025-08-07 21:56,150.00,7.00,30.32
JRB,2025-08-07 22:56,M,5.00,30.32
JRB,2025-08-07 23:56,M,5.00,30.31
JRB,2025-08-08 00:56,60.00,7.00,30.32
JRB,2025-08-08 01:56,M,6.00,30.32
JRB,2025-08-08 02:56,90.00,5.00,30.32
JRB,2025-08-08 03:56,40.00,5.00,30.32
JRB,2025-08-08 04:56,70.00,3.00,30.31
JRB,2025-08-08 05:56,50.00,7.00,30.29
JRB,2025-08-08 06:56,20.00,5.00,30.28
JRB,2025-08-08 07:56,50.00,6.00,30.27
JRB,2025-08-08 08:56,40.00,4.00,30.27
JRB,2025-08-08 09:56,80.00,6.00,30.28
JRB,2025-08-08 10:56,50.00,7.00,30.28
JRB,2025-08-08 11:56,60.00,6.00,30.29
JRB,2025-08-08 12:56,30.00,5.00,30.29
JRB,2025-08-08 13:56,30.00,4.00,30.30
JRB,2025-08-08 14:56,0.00,0.00,30.30
JRB,2025-08-08 15:56,M,3.00,30.30
JRB,2025-08-08 16:56,240.00,5.00,30.28
JRB,2025-08-08 17:56,160.00,6.00,30.28
JRB,2025-08-08 18:56,180.00,5.00,30.25
JRB,2025-08-08 19:56,180.00,7.00,30.25
JRB,2025-08-08 20:56,160.00,9.00,30.25
JRB,2025-08-08 21:56,150.00,8.00,30.24
JRB,2025-08-08 22:56,160.00,8.00,30.24
